,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
6030033,12,7,0,13,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,2.01
296858,1,2,0,10,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,3.8
3629478,7,4,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.47
5973360,12,2,0,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,2,0.0,8.95
5061901,10,5,0,41,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,10.96
4796288,9,2,0,51,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,12.53
1425667,3,7,0,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,6,1.1,5.82
1585140,4,2,1,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.1,7.83
450399,1,1,1,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,5.82
4099676,8,1,0,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,5.82
3836480,8,2,0,82,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,7.61
2805078,6,7,0,70,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,6.93
1225687,3,5,0,13,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,7.83
3545836,7,2,1,21,JetBlue Airways,0.0001600389254787,0.0001268661761139,19,0.0,4.92
3541814,7,7,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,8.05
1580449,4,7,0,65,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,16.55
5635835,11,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,10.96
1186684,3,1,0,66,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,9.62
1013474,3,3,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,18,0.0,14.32
5320907,10,7,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,7.83
3473708,7,5,1,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,15.21
1355770,3,4,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,13.65
74935,1,4,0,68,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.92
4622636,9,2,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,10.29
1157063,3,7,0,48,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,7.83
714250,2,3,0,31,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,6.26
4589244,9,4,0,11,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.71
2180211,5,3,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,9.4
6468627,12,6,1,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,3.8
6319446,12,7,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,14.54
1393098,3,7,0,3,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,14.32
3250740,7,1,0,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,6.26
1824432,4,5,0,11,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,10.51
5727097,11,5,1,9,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,15.66
4974101,10,2,1,30,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,11.18
6224682,12,2,0,30,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,12.75
2904641,6,4,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,11.86
2984068,6,6,1,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,11.86
3691797,7,7,0,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,9.17
206461,1,5,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.58
371391,1,5,0,77,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,10.07
2649853,6,7,0,52,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,9.62
35503,1,2,0,11,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,12.3
4079975,8,2,1,61,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,6.26
5727518,11,5,0,27,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,15.66
4670482,9,1,0,9,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,7.38
149834,1,5,1,46,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,2,0.0,8.05
4389170,9,4,1,57,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,8.05
2171891,5,6,1,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,8.05
2119332,5,2,0,39,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,18.34
515739,2,7,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.37
2562810,5,2,0,2,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,8.5
132508,1,7,1,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,11.18
5708159,11,3,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.71
4828434,9,1,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,9.62
2948599,6,5,0,28,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,9,0.0,8.72
2499427,5,5,0,24,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,12.53
3973007,8,2,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.71
5836182,11,3,0,65,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,9.84
910508,2,5,1,18,JetBlue Airways,0.0001600389254787,0.0001268661761139,1,0.0,10.07
1858548,4,5,0,47,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,9.84
3736095,8,4,0,107,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,5.14
5279106,10,3,1,60,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,12.3
1490108,3,3,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,11.86
4693139,9,1,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,6.04
5956084,12,5,1,58,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,9.84
226749,1,3,0,63,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,10.07
154419,1,4,0,58,Comair Inc.,0.0,8.999810569042966e-05,18,0.0,2.68
6265438,12,2,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,10.07
4107950,8,4,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,5.59
1715712,4,4,1,22,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,8.95
3203705,7,2,0,56,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,5.37
1564430,4,6,0,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,16.78
3258583,7,1,0,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.93
348199,1,1,1,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,7.61
382022,1,2,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,22,0.0,3.58
5847735,11,3,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,11.86
1394963,3,7,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,5.82
3381090,7,4,1,8,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,4.03
398989,1,2,0,15,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,14.76
2498506,5,3,0,22,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,6.71
631340,2,2,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,11.18
1565539,4,4,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.3,8.95
3364030,7,2,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,9,0.0,7.38
4284011,8,7,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.16
988864,3,1,1,25,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,3.8
3304377,7,1,0,60,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,6.26
338588,1,1,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,6.49
3334384,7,7,0,45,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.49
5729544,11,6,0,52,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,14.76
1571575,4,7,0,12,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,8.95
2676171,6,1,1,59,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,5.82
3801976,8,7,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,7.16
6457908,12,2,0,25,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,1,0.0,3.8
892323,2,7,0,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.6,7.16
3717339,7,6,0,6,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.0,7.16
3407724,7,1,0,24,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,8.5
3542696,7,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,4.92
2016813,4,3,1,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,11.63
5461305,11,1,0,30,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,12.97
6309036,12,4,0,4,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,4.03
5103806,10,2,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,8.5
2075414,5,1,1,60,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,10.07
781600,2,3,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,9.84
5983093,12,1,0,78,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,17.22
2673444,6,5,0,47,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,5.14
3345602,7,6,0,78,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,11.41
5700098,11,7,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,9.62
4487410,9,5,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,10.74
3026634,6,1,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,9.4
2943198,6,6,0,31,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,12.08
318547,1,7,0,2,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,9.62
988831,3,1,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,6.93
4952515,10,5,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,2.91
5506986,11,2,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,12.97
6022426,12,5,1,31,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,8.28
817921,2,1,0,23,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,9.4
3358597,7,1,0,7,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,12.97
4118828,8,7,1,1,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,11,0.0,6.93
675325,2,3,0,35,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,9.84
3006187,6,6,1,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,3.8
1609613,4,4,0,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.04
1245953,3,2,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,4.92
2642145,6,7,0,27,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,7.38
2358707,5,7,0,82,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,6.04
685580,2,1,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.5
5937764,12,5,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,13.2
3011146,6,4,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,9.84
3166472,7,6,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,4.7
2578602,5,2,1,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,4.92
5644312,11,6,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,5.14
937717,2,6,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,14,0.0,6.26
746338,2,7,0,59,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,13.87
6478733,12,2,0,1,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.37
2033601,4,2,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,16.55
642243,2,5,1,14,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,12.97
1427517,3,4,0,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,6.93
2437870,5,1,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,10.51
2656671,6,2,1,27,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,6.49
3535108,7,3,1,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,14.54
3312853,7,7,0,74,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,5,0.0,6.26
4412311,9,7,0,36,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,12.53
3764027,8,7,0,9,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,8.5
4568029,9,6,0,10,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,15.66
1973863,4,2,1,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,7.83
3913009,8,3,0,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,2,0.0,15.88
2694099,6,6,0,15,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,14.76
3975877,8,5,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,6.49
5842693,11,1,1,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,3.36
5458624,11,2,0,79,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.71
4602102,9,6,0,28,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,0,0.0,16.33
2835839,6,4,1,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.61
1064318,3,7,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,14.54
5093369,10,7,1,4,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,2.01
3625605,7,2,0,20,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,7.38
2223206,5,7,0,12,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,9,0.0,7.61
920581,2,5,1,5,JetBlue Airways,0.0001600389254787,0.0001268661761139,1,0.0,6.04
2316302,5,7,0,24,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,6.49
1020204,3,6,0,51,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,5.14
4148409,8,6,0,13,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,2.91
2107984,5,5,1,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,15.21
2433000,5,3,1,12,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,12.3
1078176,3,6,0,7,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,11.41
5520493,11,3,0,26,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,14,0.0,8.05
4753219,9,5,1,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,9.84
2855675,6,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.16
5994122,12,1,0,9,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,11.63
4493453,9,7,0,47,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,8.28
1449833,3,2,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,10.07
3949239,8,4,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.5
6041792,12,4,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,5.59
1884848,4,4,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,4.7
2568484,5,1,0,2,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,7.38
1034869,3,4,0,58,Comair Inc.,0.0,8.999810569042966e-05,8,0.0,3.8
2153679,5,5,0,35,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,7.38
2425597,5,3,0,52,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,11.41
555776,2,7,1,8,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,5.59
139145,1,7,0,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,6.49
1558727,4,4,0,32,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,6.49
2020599,4,5,0,31,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,16.11
587197,2,6,0,44,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,7.38
4203449,8,2,1,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,9.17
327197,1,2,0,64,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.5,9.4
1806413,4,4,0,25,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,8.28
5886884,11,6,0,59,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,10.51
5921660,11,2,1,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,9.4
1607103,4,3,1,27,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,8.5
3775069,8,2,0,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,6.04
2900205,6,6,1,26,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,13.42
2083959,5,5,0,33,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,17.67
6416216,12,6,0,55,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,19.24
6248358,12,3,0,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,10.96
4980835,10,3,0,84,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,16.33
961903,3,2,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,8.05
4789986,9,2,0,5,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,1.34
1692186,4,4,1,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,9.17
506815,2,5,0,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,14.09
1464079,3,7,0,37,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.82
4357527,9,3,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,13.42
639310,2,3,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,0,0.0,6.71
3032567,6,2,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,7.38
6455671,12,7,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,9.17
3191178,7,2,0,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,8.05
410305,1,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,6.71
6272296,12,3,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,10.96
6418970,12,5,0,56,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,14.54
6267299,12,7,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,7.38
3115970,6,3,0,8,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,6.71
4490827,9,6,0,35,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,8.72
170418,1,7,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,3.58
5719418,11,6,1,20,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,14.76
5220339,10,3,1,6,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,8.28
4376832,9,4,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,11.63
1288861,3,5,1,6,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,3.6,5.59
4524515,9,3,0,16,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,16,0.0,5.37
3246546,7,4,0,37,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,7.38
5660246,11,3,0,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,14.32
4882832,10,7,0,78,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,10.51
2310404,5,7,0,26,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,12,0.0,11.86
4029463,8,3,1,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,4.25
921518,2,2,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.37
5266894,10,4,1,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,3.4,14.99
2115536,5,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,3.8
814592,2,7,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,7.83
3022379,6,4,0,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,0,0.0,9.17
4727753,9,7,0,19,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,8.5
3125189,6,5,1,5,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,6.93
5611696,11,7,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,13.65
6421709,12,7,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,9.4
320881,1,3,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,12.08
1082460,3,1,0,69,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,7.61
5246214,10,2,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,2.24
3218477,7,1,1,12,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,3,0.0,5.59
2062272,5,2,1,39,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,12.3
997139,3,3,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.71
6005950,12,5,0,37,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,5.59
549952,2,4,0,48,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,7.83
3829270,8,2,1,69,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,6.71
5433879,11,6,0,65,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.04
2003005,4,7,0,19,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,10.51
3041242,6,7,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,12.97
3153415,6,7,1,7,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,14.76
5087096,10,3,0,47,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,18,0.0,11.86
4878878,10,3,0,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,2.01
2425599,5,3,1,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,11.41
6079951,12,3,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,2.01
3852619,8,6,0,65,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,10.74
2459056,5,3,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,7.61
6160748,12,2,1,64,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.8,14.54
3216836,7,2,1,37,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,8.5
3248790,7,3,0,18,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,10.29
5036415,10,7,0,29,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,6.26
4930313,10,2,0,50,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,17.22
6233751,12,4,0,79,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,12.3
2010128,4,2,0,6,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,8.95
2433188,5,6,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,24,0.0,13.65
1650895,4,1,0,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.05
1402244,3,5,0,41,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,14.09
4059872,8,4,0,11,JetBlue Airways,0.0001600389254787,0.0001268661761139,18,0.0,5.14
4929255,10,2,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,8.28
2362507,5,2,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,12.53
2898689,6,6,1,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,9.17
